"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
31,"entrepreneur","single","university.degree","no","yes","yes","cellular","may","thu",204,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
37,"blue-collar","married","","no","no","no","telephone","may","tue",154,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
36,"self-employed","divorced","basic.9y","no","yes","no","cellular","apr","wed",93,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"no"
27,"unemployed","single","basic.9y","no","yes","no","cellular","apr","fri",279,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
41,"admin.","single","university.degree","no","no","no","cellular","nov","tue",93,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
47,"technician","married","basic.9y","no","yes","no","telephone","jun","fri",503,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
39,"admin.","single","high.school","no","no","no","telephone","jun","wed",139,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
30,"technician","married","professional.course","","yes","no","cellular","nov","wed",242,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
29,"blue-collar","married","high.school","no","no","no","telephone","jun","thu",718,13,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
30,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","wed",74,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
27,"technician","single","professional.course","no","no","no","cellular","jul","mon",93,7,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
36,"admin.","single","university.degree","no","no","no","cellular","nov","wed",186,5,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
31,"management","single","university.degree","no","yes","no","cellular","may","thu",924,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
40,"self-employed","single","university.degree","no","no","yes","cellular","jun","wed",54,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.244,5076.2,"no"
44,"management","single","university.degree","","yes","no","telephone","may","mon",745,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
24,"services","single","high.school","no","no","no","telephone","jul","wed",61,14,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
31,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",124,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
59,"blue-collar","married","basic.9y","","no","no","cellular","aug","fri",186,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
41,"blue-collar","married","professional.course","","no","no","cellular","apr","fri",370,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
48,"admin.","married","basic.6y","no","yes","no","cellular","oct","tue",115,2,5,2,"success",-3.4,92.431,-26.9,0.742,5017.5,"no"
26,"services","married","high.school","no","no","yes","cellular","may","fri",676,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
51,"admin.","married","basic.6y","no","yes","no","cellular","nov","tue",122,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
30,"blue-collar","married","basic.9y","no","no","no","cellular","jun","mon",285,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"no"
31,"services","single","high.school","no","yes","no","cellular","may","wed",66,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
52,"management","married","university.degree","no","yes","no","cellular","aug","tue",439,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
35,"admin.","single","university.degree","no","yes","no","cellular","may","tue",536,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
63,"technician","married","","no","yes","no","cellular","aug","tue",279,1,999,1,"failure",-2.9,92.201,-31.4,0.838,5076.2,"no"
42,"entrepreneur","married","university.degree","no","yes","no","cellular","may","mon",265,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
38,"admin.","married","high.school","no","yes","yes","cellular","aug","mon",90,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
32,"blue-collar","divorced","basic.4y","","no","no","telephone","jun","mon",23,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
35,"blue-collar","married","basic.9y","","no","no","cellular","jul","thu",1399,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
52,"blue-collar","married","basic.9y","","no","no","cellular","may","mon",248,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
44,"technician","married","professional.course","no","yes","no","telephone","may","thu",160,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
34,"services","married","basic.9y","no","yes","yes","cellular","jul","wed",86,3,999,1,"failure",-1.7,94.215,-40.3,0.84,4991.6,"no"
49,"services","married","high.school","no","no","no","cellular","aug","tue",91,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
56,"self-employed","married","basic.9y","","no","no","telephone","jul","fri",523,1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"no"
36,"technician","single","professional.course","no","yes","yes","cellular","aug","tue",127,3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
59,"self-employed","married","professional.course","no","yes","no","cellular","apr","mon",274,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
28,"services","single","basic.9y","no","no","no","telephone","jun","thu",178,2,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,"no"
39,"admin.","married","university.degree","no","yes","yes","telephone","may","mon",192,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"management","married","university.degree","no","yes","yes","cellular","aug","mon",203,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
31,"technician","married","university.degree","","yes","no","cellular","aug","wed",111,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
28,"student","single","high.school","no","yes","no","cellular","may","wed",628,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
59,"retired","divorced","basic.4y","","no","yes","telephone","jun","fri",13,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
26,"admin.","single","university.degree","no","no","no","telephone","jul","wed",342,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
57,"admin.","divorced","basic.9y","no","yes","yes","cellular","jul","mon",518,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
29,"services","single","professional.course","no","yes","no","cellular","jul","mon",105,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
45,"management","married","university.degree","no","no","no","telephone","may","fri",255,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"blue-collar","married","basic.4y","no","no","no","telephone","jun","tue",404,13,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
40,"admin.","single","high.school","no","yes","no","telephone","jun","mon",136,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
52,"admin.","married","basic.9y","no","no","no","cellular","may","wed",423,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
41,"technician","married","university.degree","no","yes","no","telephone","may","fri",67,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
52,"admin.","divorced","university.degree","","yes","no","cellular","jul","tue",187,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"technician","married","professional.course","","no","no","cellular","aug","tue",471,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
39,"housemaid","divorced","basic.9y","no","no","no","cellular","jul","thu",926,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"yes"
51,"services","married","high.school","","yes","no","telephone","may","wed",127,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
37,"blue-collar","divorced","professional.course","no","yes","no","cellular","nov","thu",75,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
37,"admin.","married","professional.course","no","yes","no","cellular","apr","thu",1087,2,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
36,"services","married","high.school","no","no","no","cellular","jul","fri",468,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
49,"blue-collar","married","professional.course","no","yes","yes","cellular","may","tue",145,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
51,"services","married","high.school","no","yes","no","cellular","sep","tue",208,1,3,1,"success",-3.4,92.379,-29.8,0.77,5017.5,"no"
45,"entrepreneur","married","basic.4y","no","yes","no","cellular","nov","tue",167,5,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
31,"admin.","single","university.degree","no","yes","no","telephone","mar","tue",295,1,3,2,"success",-1.8,93.369,-34.8,0.646,5008.7,"yes"
50,"admin.","divorced","university.degree","no","yes","no","cellular","aug","thu",129,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
24,"services","single","high.school","no","yes","no","cellular","apr","tue",1594,1,999,1,"failure",-1.8,93.075,-47.1,1.423,5099.1,"yes"
32,"self-employed","married","basic.9y","no","yes","no","cellular","may","thu",374,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
22,"blue-collar","married","basic.9y","no","yes","no","cellular","may","thu",23,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
49,"technician","married","","no","no","no","cellular","apr","fri",119,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
47,"self-employed","married","university.degree","no","no","no","cellular","aug","tue",42,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
48,"blue-collar","divorced","high.school","","no","yes","telephone","jul","mon",716,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
62,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",116,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.849,5076.2,"yes"
27,"admin.","single","high.school","no","no","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
25,"services","single","","no","yes","yes","telephone","may","thu",175,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
44,"admin.","single","basic.9y","no","no","no","cellular","jul","mon",83,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
41,"blue-collar","married","basic.4y","","yes","no","cellular","may","thu",87,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
46,"blue-collar","married","basic.9y","no","yes","no","cellular","may","mon",98,2,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"no"
44,"blue-collar","married","","","no","no","telephone","may","tue",73,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
26,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","tue",36,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
34,"self-employed","single","university.degree","no","yes","no","cellular","apr","mon",639,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
48,"management","married","university.degree","","yes","no","telephone","may","tue",289,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
56,"retired","married","high.school","","no","no","telephone","jun","wed",83,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
41,"management","married","high.school","no","yes","no","cellular","may","mon",180,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
56,"entrepreneur","married","university.degree","no","yes","no","telephone","may","fri",428,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
54,"retired","married","high.school","no","yes","no","cellular","jul","thu",154,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
24,"","single","university.degree","no","yes","no","cellular","jun","tue",728,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"yes"
45,"services","married","basic.9y","no","yes","yes","telephone","may","thu",60,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
28,"blue-collar","married","basic.9y","","yes","no","cellular","jul","tue",137,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
56,"management","married","university.degree","no","no","no","cellular","jul","tue",442,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
28,"blue-collar","single","basic.4y","no","no","no","cellular","may","thu",282,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
31,"student","single","","no","yes","no","cellular","aug","mon",868,3,18,3,"failure",-1.7,94.027,-38.3,0.898,4991.6,"yes"
28,"services","married","","no","no","no","telephone","jun","fri",9,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
30,"technician","married","professional.course","no","yes","no","cellular","jul","mon",41,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
54,"technician","married","high.school","no","no","no","cellular","apr","mon",58,3,999,2,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
24,"services","single","high.school","no","yes","no","telephone","may","fri",654,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"yes"
53,"services","divorced","university.degree","no","yes","yes","cellular","nov","tue",105,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
34,"management","married","university.degree","","no","no","telephone","may","mon",102,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"management","married","university.degree","no","yes","no","cellular","mar","thu",141,1,999,1,"failure",-1.8,92.843,-50,1.538,5099.1,"no"
25,"admin.","single","basic.9y","no","no","no","cellular","jul","thu",39,8,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
27,"self-employed","single","university.degree","no","","","cellular","aug","mon",130,2,999,1,"failure",-2.9,92.201,-31.4,0.861,5076.2,"no"
36,"entrepreneur","married","basic.9y","no","no","no","telephone","may","wed",668,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
31,"admin.","single","university.degree","no","no","no","cellular","may","fri",56,1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
54,"management","married","university.degree","no","no","no","cellular","aug","wed",561,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
41,"blue-collar","married","basic.9y","","","","telephone","may","thu",52,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
46,"admin.","married","high.school","no","yes","no","cellular","jul","tue",267,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.797,4991.6,"yes"
37,"admin.","single","university.degree","no","yes","no","cellular","may","mon",194,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
26,"technician","single","professional.course","no","yes","no","cellular","apr","fri",378,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
50,"admin.","married","basic.6y","no","yes","no","cellular","aug","tue",264,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
32,"technician","married","university.degree","no","no","no","cellular","aug","fri",67,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
47,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",185,7,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
28,"admin.","single","university.degree","no","yes","no","cellular","jun","fri",188,1,999,1,"failure",-2.9,92.963,-40.8,1.268,5076.2,"no"
30,"unemployed","married","high.school","no","no","no","telephone","may","mon",38,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"technician","","professional.course","","no","no","telephone","may","fri",112,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
88,"retired","divorced","basic.4y","no","yes","no","cellular","mar","wed",85,1,999,0,"nonexistent",-1.8,92.843,-50,1.663,5099.1,"no"
47,"admin.","divorced","high.school","no","yes","no","telephone","jun","mon",302,1,999,0,"nonexistent",-1.7,94.055,-39.8,0.711,4991.6,"yes"
36,"admin.","married","high.school","no","yes","no","cellular","may","mon",4,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
34,"technician","single","university.degree","no","no","no","cellular","mar","mon",138,8,999,0,"nonexistent",-1.8,92.843,-50,1.52,5099.1,"no"
31,"technician","married","university.degree","no","no","no","cellular","aug","fri",243,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
37,"management","married","university.degree","no","no","no","telephone","jun","thu",288,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
37,"technician","married","university.degree","no","no","no","telephone","jun","fri",23,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
32,"admin.","married","professional.course","no","","","cellular","nov","thu",68,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
33,"blue-collar","single","high.school","no","yes","no","cellular","may","thu",17,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
39,"services","divorced","high.school","no","yes","no","cellular","nov","tue",194,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
42,"technician","married","high.school","no","no","no","cellular","nov","mon",103,2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
31,"admin.","married","high.school","no","yes","no","telephone","nov","mon",673,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
28,"management","single","university.degree","no","yes","no","cellular","jun","thu",1161,1,4,1,"success",-2.9,92.963,-40.8,1.26,5076.2,"yes"
52,"admin.","divorced","university.degree","","yes","yes","cellular","jul","tue",201,9,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
69,"housemaid","married","basic.4y","no","no","no","telephone","aug","mon",420,4,999,0,"nonexistent",-2.9,92.201,-31.4,0.843,5076.2,"no"
30,"services","married","high.school","no","no","no","cellular","may","wed",354,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
32,"blue-collar","single","basic.4y","no","yes","no","telephone","jul","tue",49,7,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
34,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",26,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
34,"blue-collar","married","basic.9y","","yes","no","cellular","jul","fri",913,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"yes"
44,"services","divorced","high.school","no","no","no","cellular","may","mon",903,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"yes"
70,"retired","married","basic.4y","no","yes","no","cellular","mar","mon",61,6,999,1,"failure",-1.8,92.843,-50,1.629,5099.1,"no"
38,"self-employed","married","basic.9y","no","no","no","cellular","may","wed",1130,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"yes"
56,"entrepreneur","married","university.degree","no","no","no","cellular","apr","thu",457,1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,"yes"
43,"technician","single","university.degree","no","no","no","telephone","may","wed",336,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
45,"admin.","married","high.school","no","no","no","cellular","nov","mon",113,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
45,"admin.","married","basic.9y","no","yes","no","cellular","nov","mon",591,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
66,"technician","married","professional.course","no","yes","no","cellular","mar","tue",83,1,999,0,"nonexistent",-1.8,92.843,-50,1.799,5099.1,"yes"
37,"entrepreneur","married","university.degree","no","yes","no","cellular","nov","mon",84,1,999,1,"failure",-3.4,92.649,-30.1,0.714,5017.5,"no"
44,"admin.","divorced","university.degree","no","yes","no","cellular","aug","mon",240,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
28,"blue-collar","single","basic.9y","no","yes","no","cellular","apr","thu",315,1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,"yes"
50,"technician","married","university.degree","no","yes","no","cellular","aug","tue",541,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
26,"blue-collar","single","basic.6y","no","yes","yes","cellular","may","fri",191,2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
38,"admin.","married","high.school","no","yes","no","telephone","nov","wed",125,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
49,"blue-collar","single","basic.6y","","yes","no","cellular","jul","thu",626,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"yes"
26,"blue-collar","single","high.school","","no","no","telephone","may","tue",106,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
43,"technician","single","university.degree","no","no","yes","telephone","may","tue",1100,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
29,"services","single","high.school","no","no","no","cellular","may","thu",138,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
53,"retired","married","basic.4y","no","no","no","telephone","may","thu",101,23,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
42,"admin.","divorced","high.school","no","yes","no","telephone","may","fri",99,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
48,"services","divorced","high.school","no","no","yes","telephone","jul","mon",118,7,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
41,"admin.","married","high.school","no","no","no","telephone","may","wed",249,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"management","married","university.degree","no","yes","no","telephone","may","wed",735,8,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
40,"technician","single","professional.course","","yes","no","cellular","may","thu",17,8,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
45,"self-employed","divorced","university.degree","no","no","yes","cellular","may","fri",133,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
48,"blue-collar","divorced","basic.4y","","yes","no","telephone","jun","tue",332,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
29,"admin.","married","basic.9y","no","yes","no","cellular","jul","mon",577,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
54,"services","divorced","high.school","no","yes","yes","cellular","oct","wed",178,4,3,1,"success",-1.1,94.601,-49.5,1.016,4963.6,"yes"
47,"admin.","married","high.school","","yes","no","cellular","aug","wed",93,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
34,"admin.","married","university.degree","no","yes","no","telephone","may","mon",138,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
26,"blue-collar","married","basic.4y","no","yes","yes","telephone","may","tue",144,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
18,"student","single","basic.9y","no","yes","no","cellular","aug","tue",642,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"yes"
44,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","tue",294,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
26,"self-employed","married","university.degree","no","yes","no","telephone","jun","tue",59,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
36,"admin.","married","university.degree","no","no","no","cellular","may","wed",449,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
39,"unemployed","married","university.degree","no","yes","no","telephone","jun","mon",108,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
49,"admin.","divorced","high.school","no","yes","no","telephone","jun","mon",537,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
39,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","wed",91,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no"
40,"services","single","university.degree","no","no","no","telephone","may","wed",112,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
34,"blue-collar","divorced","basic.4y","","no","no","telephone","jun","mon",178,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
30,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","wed",283,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
46,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",309,1,999,0,"nonexistent",-2.9,92.469,-33.6,1.072,5076.2,"yes"
57,"technician","married","university.degree","","no","yes","telephone","may","mon",76,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"admin.","divorced","","no","no","no","telephone","jul","tue",183,2,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
45,"blue-collar","married","high.school","no","yes","no","cellular","nov","mon",162,2,999,0,"nonexistent",-3.4,92.649,-30.1,0.722,5017.5,"yes"
35,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",129,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.032,4963.6,"no"
31,"admin.","single","university.degree","no","yes","no","cellular","jul","tue",214,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
29,"blue-collar","single","high.school","no","yes","no","cellular","may","mon",62,3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
34,"admin.","married","university.degree","","no","no","telephone","jun","tue",133,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
36,"unemployed","divorced","high.school","no","no","no","cellular","nov","mon",166,2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
58,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",225,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
25,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",163,1,6,1,"success",-2.9,92.201,-31.4,0.861,5076.2,"yes"
39,"blue-collar","married","basic.6y","","yes","no","telephone","may","mon",399,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","thu",224,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"yes"
37,"services","married","high.school","no","no","no","telephone","jun","tue",393,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
32,"technician","married","university.degree","no","no","no","cellular","jun","mon",132,3,999,1,"failure",-1.7,94.055,-39.8,0.754,4991.6,"no"
31,"technician","single","professional.course","no","yes","no","telephone","aug","wed",115,3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
36,"admin.","married","high.school","no","no","no","cellular","jul","tue",383,6,999,0,"nonexistent",-2.9,92.469,-33.6,0.908,5076.2,"no"
39,"technician","married","professional.course","no","yes","no","cellular","aug","mon",209,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
35,"self-employed","single","university.degree","no","no","yes","cellular","nov","wed",197,1,3,1,"success",-0.1,93.2,-42,4.12,5195.8,"no"
33,"blue-collar","married","basic.9y","","yes","no","telephone","jul","wed",164,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
27,"admin.","single","university.degree","no","no","no","telephone","may","mon",106,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"services","married","basic.6y","","yes","no","cellular","may","mon",102,6,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
52,"services","married","high.school","no","yes","no","cellular","nov","tue",655,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
37,"blue-collar","single","basic.9y","no","yes","no","cellular","may","fri",72,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
